NEWS_TYPE,BEDROOM_NUMBER,BATH_ROOM_NUMBER,AREA,APARTMENT_TYPE,FURNITURE_TYPE,PRICE,LATITUDE,LONGITUDE
 môi giới ,2.0,2.0,80.0,chung cư thường,full cao cấp,8.5,20.9739692,105.82169109999998
 cá nhân ,1.0,1.0,50.0,chung cư mini,full,6.0,21.0238081,105.7711185
 cá nhân ,2.0,2.0,83.0,chung cư thường,cơ bản,6.0,20.961380600000002,105.79356729999999
 môi giới ,2.0,1.0,50.0,chung cư thường,unk,6.0,21.0042694,105.8459098
 môi giới ,1.0,1.0,40.0,chung cư thường,unk,5.0,21.0377412,105.80082040000002
 cá nhân ,1.0,1.0,30.0,chung cư thường,full,4.5,21.014176899999995,105.83514170000001
 cá nhân ,1.0,1.0,30.0,chung cư thường,full,3.2,21.0332664,105.7937118
 cá nhân ,1.0,1.0,49.0,chung cư thường,unk,5.0,20.9903367,105.78272369999999
 môi giới ,2.0,1.0,70.0,chung cư thường,unk,10.0,21.0104484,105.81844029999999
 môi giới ,2.0,2.0,120.0,chung cư thường,full,10.0,21.0070457,105.80299529999999
 cá nhân ,1.0,1.0,45.0,chung cư thường,full,7.5,21.059544,105.79750829999999
 cá nhân ,1.0,1.0,25.0,chung cư thường,full,3.5,20.979153699999998,105.79620320000001
 môi giới ,1.0,,25.0,chung cư thường,full,3.5,21.023040899999998,105.7951483
 môi giới ,3.0,2.0,110.0,chung cư thường,full,12.0,21.0021832,105.82011370000001
 môi giới ,1.0,1.0,47.0,chung cư thường,cơ bản,4.5,20.9599379,105.83375459999999
 môi giới ,2.0,2.0,83.0,chung cư thường,full cao cấp,11.0,21.0442326,105.7673186
 môi giới ,1.0,1.0,35.0,chung cư thường,unk,4.5,21.0136225,105.80587549999998
 môi giới ,2.0,2.0,75.0,chung cư thường,full,10.0,21.085260199999997,105.816961
 môi giới ,2.0,1.0,90.0,chung cư thường,full,9.0,21.0215526,105.78788670000002
 môi giới ,2.0,1.0,50.0,chung cư thường,cơ bản,6.0,21.005802600000003,105.85490490000001
 môi giới ,3.0,2.0,130.0,chung cư thường,full cao cấp,15.0,21.0007314,105.8160439
 môi giới ,2.0,1.0,60.0,chung cư tập thể,unk,6.0,21.021683,105.81508659999999
 môi giới ,1.0,1.0,32.0,chung cư thường,full,4.5,21.0252147,105.8272504
 môi giới ,1.0,1.0,35.0,chung cư thường,unk,5.5,21.0347206,105.82715479999999
 môi giới ,3.0,2.0,115.0,chung cư thường,full cao cấp,20.0,20.9997728,105.8145324
 môi giới ,2.0,2.0,82.0,chung cư thường,full,18.0,21.0105633,105.7994223
 môi giới ,1.0,1.0,40.0,chung cư studio,full,6.0,21.080249300000002,105.81839270000002
 môi giới ,2.0,2.0,80.0,chung cư thường,full cao cấp,13.0,21.0342555,105.78200670000001
 môi giới ,2.0,1.0,55.0,chung cư thường,full,5.5,21.0164183,105.94484409999998
 môi giới ,2.0,2.0,70.0,chung cư thường,full cao cấp,13.5,20.9972755,105.8671037
 môi giới ,2.0,2.0,74.0,chung cư thường,full cao cấp,10.5,21.028257,105.790815
 môi giới ,2.0,2.0,125.0,chung cư thường,full,13.0,21.0053431,105.82525600000001
 môi giới ,2.0,1.0,92.0,chung cư thường,full,9.0,21.0215526,105.78788670000002
 cá nhân ,1.0,1.0,28.0,chung cư mini,full,3.6,21.0473565,105.7467341
 môi giới ,2.0,1.0,45.0,chung cư tập thể,unk,4.0,21.007201000000002,105.81980049999999
 cá nhân ,1.0,1.0,20.0,chung cư studio,full,5.0,21.0232671,105.7946587
 cá nhân ,1.0,1.0,30.0,chung cư mini,full,4.0,21.022160600000003,105.771796
 cá nhân ,1.0,1.0,35.0,chung cư mini,nguyên bản,5.0,21.041821399999996,105.8411429
 môi giới ,2.0,1.0,92.0,chung cư thường,full,9.0,21.0215526,105.78788670000002
 môi giới ,1.0,1.0,40.0,chung cư thường,full,8.0,21.0180002,105.7821755
 môi giới ,1.0,1.0,28.0,chung cư thường,full,3.5,21.0036206,105.8110679
 môi giới ,1.0,1.0,35.0,chung cư thường,full,4.5,21.025195800000002,105.83314469999999
 cá nhân ,1.0,1.0,40.0,chung cư mini,full cao cấp,7.0,21.0362115,105.78697720000001
 môi giới ,2.0,2.0,70.0,chung cư thường,full,9.5,21.0041237,105.78195690000001
 môi giới ,2.0,2.0,85.0,chung cư thường,full,11.0,21.0303441,105.7616398
 môi giới ,3.0,2.0,95.0,chung cư thường,full,12.0,21.0303441,105.7616398
 môi giới ,2.0,1.0,40.0,chung cư thường,unk,5.0,21.0356005,105.77731740000002
 môi giới ,1.0,1.0,35.0,chung cư thường,full,5.5,21.0641138,105.82082009999999
 cá nhân ,3.0,3.0,220.0,chung cư thường,full,46.0,21.011067699999998,105.84948329999999
 môi giới ,1.0,1.0,50.0,chung cư thường,full,6.5,21.0679704,105.82529550000001
 cá nhân ,1.0,1.0,30.0,chung cư studio,full,6.0,21.0164183,105.94484409999998
 môi giới ,1.0,1.0,35.0,chung cư studio,unk,5.5,21.035204800000002,105.85326090000002
 môi giới ,2.0,2.0,90.0,chung cư thường,cơ bản,11.0,21.035113600000003,105.76946650000001
 cá nhân ,1.0,1.0,60.0,chung cư thường,full cao cấp,11.0,20.9922803,105.8684028
 môi giới ,2.0,1.0,60.0,chung cư thường,full,9.0,21.0181513,105.7894426
 cá nhân ,1.0,1.0,25.0,chung cư mini,unk,3.5,21.0477875,105.84504640000002
 môi giới ,1.0,1.0,30.0,chung cư mini,full cao cấp,3.8,21.006827100000002,105.8152396
 môi giới ,1.0,1.0,47.0,chung cư thường,full,7.5,21.0538868,105.78761750000001
 môi giới ,2.0,2.0,50.0,chung cư thường,full cao cấp,8.5,10.731846,106.67290290000001
 môi giới ,3.0,2.0,90.0,chung cư thường,full,9.5,20.973385999999998,105.86620409999999
 môi giới ,2.0,2.0,83.0,chung cư thường,cơ bản,11.0,21.056024800000003,105.7967419
 môi giới ,1.0,1.0,52.0,chung cư thường,full,11.0,21.0043594,105.7944744
 môi giới ,1.0,1.0,48.0,chung cư thường,full cao cấp,5.0,21.0097745,105.96723290000001
 môi giới ,3.0,2.0,150.0,chung cư thường,unk,16.0,21.0170062,105.8150862
 môi giới ,2.0,2.0,74.0,chung cư thường,full,8.0,20.989526100000003,105.86547709999999
 môi giới ,1.0,1.0,35.0,chung cư mini,unk,4.7,21.0009674,105.7933403
 môi giới ,2.0,2.0,75.0,chung cư thường,cơ bản,8.0,21.0066857,105.81263270000001
 môi giới ,1.0,1.0,30.0,chung cư studio,full,5.8,21.0278085,105.7999338
 môi giới ,3.0,2.0,105.0,chung cư thường,cơ bản,11.0,21.0442326,105.7673186
 môi giới ,3.0,2.0,116.0,chung cư thường,unk,14.0,21.023382199999997,105.7933115
 môi giới ,2.0,1.0,80.0,chung cư thường,full,12.0,21.006041399999997,105.80651040000001
 cá nhân ,2.0,1.0,40.0,chung cư thường,full,3.0,21.050712,105.84288899999999
 môi giới ,3.0,2.0,127.0,chung cư thường,cơ bản,12.0,21.073835100000004,105.8076991
 môi giới ,3.0,2.0,115.0,chung cư thường,unk,9.0,20.989575100000003,105.8650797
 môi giới ,2.0,2.0,70.0,chung cư thường,unk,9.0,21.056270899999998,105.9132404
 môi giới ,2.0,1.0,55.0,chung cư thường,full,8.5,21.017658100000002,105.7984746
 môi giới ,4.0,3.0,192.0,chung cư thường,full,17.0,21.030228899999997,105.77657279999998
 môi giới ,1.0,1.0,25.0,chung cư studio,full,3.6,21.0473565,105.7467341
 môi giới ,1.0,1.0,38.0,chung cư thường,full,4.0,21.0126727,105.803377
 môi giới ,2.0,2.0,80.0,chung cư thường,full cao cấp,12.0,20.9948414,105.8060662
 cá nhân ,3.0,2.0,100.0,chung cư thường,cơ bản,11.0,21.0021832,105.82011370000001
 môi giới ,1.0,1.0,38.0,chung cư thường,full,10.0,21.0105633,105.7994223
 môi giới ,1.0,1.0,43.0,chung cư thường,full cao cấp,8.0,21.0004684,105.7623624
 môi giới ,1.0,1.0,45.0,chung cư mini,full,4.2,20.9878704,105.81837720000001
 môi giới ,2.0,2.0,90.0,chung cư thường,unk,7.0,21.041730800000003,105.8099499
 cá nhân ,2.0,1.0,63.0,chung cư thường,nguyên bản,2.5,21.151394699999997,105.84623119999999
 môi giới ,1.0,1.0,55.0,chung cư thường,full,8.0,21.046408800000002,105.7889115
 môi giới ,2.0,2.0,70.0,chung cư thường,full,9.0,20.964115200000002,105.7619568
 môi giới ,1.0,1.0,50.0,chung cư thường,full,7.0,21.0718193,105.8054102
 môi giới ,2.0,1.0,65.0,chung cư thường,full,8.0,21.017032,105.7982605
 môi giới ,1.0,,50.0,chung cư thường,full,7.3,21.0021727,105.85155490000001
 cá nhân ,3.0,2.0,85.0,chung cư thường,full,10.0,21.017162399999997,105.85534209999999
 cá nhân ,1.0,1.0,20.0,chung cư mini,full,2.8,21.019181600000003,105.8353396
 môi giới ,1.0,1.0,25.0,chung cư mini,full,2.8,20.979153699999998,105.79620320000001
 môi giới ,1.0,1.0,25.0,chung cư thường,full,3.4,20.9795348,105.77996709999998
 môi giới ,1.0,1.0,30.0,chung cư mini,full,4.0,20.9923944,105.813598
 môi giới ,1.0,1.0,25.0,chung cư thường,full,3.0,21.0017107,105.8508612
 cá nhân ,1.0,1.0,25.0,chung cư thường,unk,3.1,21.028194199999998,105.7687818
 môi giới ,1.0,1.0,25.0,chung cư thường,full,3.0,21.012504999999997,105.828717
 môi giới ,2.0,1.0,80.0,chung cư thường,unk,7.0,21.0333475,105.7698529
 môi giới ,1.0,1.0,30.0,chung cư thường,unk,3.4,20.9800059,105.77214620000001
 cá nhân ,4.0,3.0,141.0,chung cư tập thể,nguyên bản,9.0,20.966279699999998,105.77135420000002
 cá nhân ,1.0,1.0,45.0,chung cư mini,unk,5.0,21.0562111,105.80448909999998
 môi giới ,1.0,,23.0,chung cư mini,full,3.0,21.0477697,105.7924043
 môi giới ,2.0,1.0,60.0,chung cư thường,full,10.0,21.085260199999997,105.816961
 môi giới ,2.0,2.0,70.0,chung cư mini,full,10.0,21.0227782,105.8433928
 môi giới ,1.0,1.0,55.0,chung cư thường,cơ bản,8.5,21.0349188,105.76439750000002
 môi giới ,2.0,2.0,90.0,chung cư thường,full,8.5,20.976305899999996,105.84857360000001
 môi giới ,2.0,2.0,70.0,chung cư thường,full,12.0,21.0042496,105.80338390000001
 môi giới ,1.0,1.0,35.0,chung cư mini,full,4.3,21.0036206,105.8110679
 môi giới ,1.0,1.0,53.0,chung cư thường,unk,11.0,20.9963826,105.86197279999999
 môi giới ,1.0,1.0,28.0,chung cư mini,full,3.6,21.0036206,105.8110679
 môi giới ,1.0,1.0,50.0,chung cư thường,cơ bản,7.0,21.0462783,105.7955725
 cá nhân ,2.0,2.0,86.0,chung cư thường,unk,11.0,21.0813198,105.81442890000001
 môi giới ,1.0,1.0,28.0,chung cư studio,full,7.5,21.0041237,105.78195690000001
 môi giới ,1.0,1.0,30.0,chung cư mini,full,4.0,21.046039800000003,105.7932705
 cá nhân ,2.0,2.0,65.0,chung cư thường,unk,6.5,20.9638397,105.82788980000001
 cá nhân ,1.0,1.0,45.0,chung cư tập thể,unk,4.8,21.005044199999997,105.82208370000001
 môi giới ,3.0,2.0,118.0,chung cư thường,unk,13.5,20.982858399999998,105.7813337
 môi giới ,3.0,3.0,143.0,chung cư thường,full,14.0,21.0070457,105.80299529999999
 môi giới ,2.0,2.0,90.0,chung cư thường,nguyên bản,8.0,20.9749347,105.7808936
 môi giới ,2.0,2.0,74.0,chung cư thường,cơ bản,12.0,21.0303607,105.81307460000001
 môi giới ,2.0,2.0,80.0,chung cư thường,full,15.0,21.000757999999998,105.82792490000001
 môi giới ,2.0,1.0,120.0,chung cư mini,full,6.5,21.0203116,105.8083282
 môi giới ,1.0,1.0,40.0,chung cư thường,full,8.0,21.0718193,105.8054102
 môi giới ,1.0,1.0,42.0,chung cư thường,full cao cấp,6.5,21.0041237,105.78195690000001
 cá nhân ,1.0,1.0,48.0,chung cư thường,full cao cấp,12.0,21.070573100000004,105.81175
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.0,21.0492732,105.74247749999999
 môi giới ,3.0,2.0,95.0,chung cư thường,full,12.5,21.0303441,105.7616398
 môi giới ,2.0,1.0,60.0,chung cư tập thể,unk,6.0,21.0201687,105.81225049999999
 môi giới ,3.0,2.0,115.0,chung cư thường,full,16.0,21.0007314,105.8160439
 môi giới ,1.0,1.0,35.0,chung cư studio,full,6.8,21.0175,105.81166670000002
 môi giới ,2.0,1.0,60.0,chung cư thường,full,13.5,21.0105633,105.7994223
 môi giới ,1.0,1.0,43.0,chung cư thường,cơ bản,5.5,20.9342593,106.25194109999998
 môi giới ,3.0,2.0,106.0,chung cư thường,full,10.0,21.0180002,105.7821755
 môi giới ,3.0,2.0,126.0,chung cư thường,full,16.0,21.0010413,105.80375959999999
 môi giới ,3.0,2.0,127.0,chung cư thường,full,13.0,21.0442326,105.7673186
 cá nhân ,1.0,1.0,35.0,chung cư thường,full cao cấp,6.0,21.0510684,105.8117135
 môi giới ,3.0,2.0,120.0,chung cư thường,cơ bản,8.5,20.989575100000003,105.8650797
 cá nhân ,2.0,2.0,70.0,chung cư thường,full,9.0,20.997344299999998,105.7875688
 môi giới ,2.0,2.0,70.0,chung cư thường,full,10.0,21.0164183,105.94484409999998
 môi giới ,2.0,2.0,70.0,chung cư thường,full,10.0,21.0164183,105.94484409999998
 môi giới ,2.0,2.0,60.0,chung cư thường,unk,10.0,21.018540899999998,105.79133279999999
 môi giới ,3.0,2.0,100.0,chung cư thường,cơ bản,9.5,20.9772676,105.83597079999998
 môi giới ,2.0,2.0,85.0,chung cư thường,full,16.0,21.0043594,105.7944744
 môi giới ,2.0,1.0,80.0,chung cư thường,full cao cấp,11.0,21.006041399999997,105.80651040000001
 môi giới ,2.0,1.0,38.0,chung cư thường,unk,11.0,21.0105633,105.7994223
 cá nhân ,1.0,1.0,49.0,chung cư thường,full,4.0,20.9982285,105.95268899999999
 môi giới ,2.0,2.0,70.0,chung cư thường,unk,7.5,21.0696815,105.87956609999999
 môi giới ,1.0,1.0,30.0,chung cư thường,cơ bản,3.8,20.9845891,105.79958130000001
 môi giới ,1.0,1.0,38.0,chung cư studio,full,9.0,21.0043594,105.7944744
 môi giới ,2.0,2.0,70.0,chung cư thường,full,8.0,20.9892354,105.87453590000001
 môi giới ,2.0,1.0,90.0,chung cư tập thể,unk,7.0,21.041730800000003,105.8099499
 môi giới ,1.0,1.0,42.0,chung cư thường,full cao cấp,6.5,21.0041237,105.78195690000001
 môi giới ,3.0,2.0,130.0,chung cư thường,full,13.0,21.0225664,105.8096175
 cá nhân ,2.0,1.0,30.0,chung cư tập thể,unk,3.0,21.0315841,105.8504413
 môi giới ,1.0,,25.0,chung cư studio,full,7.0,21.045335,105.8404731
 môi giới ,1.0,1.0,45.0,chung cư thường,unk,7.0,21.0362115,105.78697720000001
 cá nhân ,2.0,2.0,100.0,chung cư thường,unk,10.0,21.0314262,105.8547751
 môi giới ,1.0,,50.0,chung cư thường,full cao cấp,7.0,21.036819,105.7808467
 môi giới ,1.0,1.0,25.0,chung cư studio,unk,4.0,21.035204800000002,105.85326090000002
 môi giới ,1.0,1.0,50.0,chung cư thường,unk,7.0,21.066914,105.82452340000002
 môi giới ,1.0,1.0,35.0,chung cư thường,full,4.6,21.0214975,105.7748568
 môi giới ,1.0,1.0,40.0,chung cư mini,full,4.3,21.022160600000003,105.771796
 môi giới ,2.0,2.0,80.0,chung cư thường,full,22.0,21.0320552,105.8140835
 môi giới ,1.0,1.0,25.0,chung cư studio,full,6.5,21.0004684,105.7623624
 cá nhân ,1.0,1.0,25.0,chung cư thường,unk,5.0,20.9778445,105.84335800000001
 cá nhân ,2.0,2.0,66.0,chung cư thường,full,6.5,21.071126500000002,105.79113570000001
 cá nhân ,4.0,1.0,80.0,chung cư thường,full,1.0,20.9917435,105.8682811
 môi giới ,1.0,1.0,52.0,chung cư thường,full,4.5,21.0377412,105.80082040000002
 cá nhân ,2.0,2.0,90.0,chung cư thường,full,10.0,20.9904924,105.78318370000001
 cá nhân ,3.0,2.0,90.0,chung cư thường,full cao cấp,12.0,21.0090129,105.81243149999999
 môi giới ,1.0,1.0,50.0,chung cư thường,full,9.0,21.0718193,105.8054102
 môi giới ,2.0,1.0,45.0,chung cư thường,full,6.0,21.0164183,105.94484409999998
 môi giới ,2.0,2.0,75.0,chung cư thường,full,8.0,20.9942444,105.8567243
 cá nhân ,1.0,1.0,54.0,chung cư thường,full,3.0,20.972936699999998,105.81937409999999
 cá nhân ,2.0,1.0,35.0,chung cư tập thể,unk,4.5,21.0234974,105.8529512
 môi giới ,3.0,2.0,100.0,chung cư thường,full cao cấp,6.0,21.082717000000002,105.7851
 cá nhân ,2.0,1.0,61.0,chung cư thường,unk,6.5,20.9984412,105.75192609999999
 môi giới ,2.0,2.0,85.0,chung cư thường,full cao cấp,11.0,21.0303441,105.7616398
 môi giới ,2.0,1.0,75.0,chung cư tập thể,full,8.0,21.0288348,105.82139450000001
 môi giới ,3.0,2.0,105.0,chung cư thường,unk,9.0,21.0237785,105.76704939999999
 môi giới ,1.0,1.0,40.0,chung cư mini,full,4.0,20.9875545,105.8135338
 môi giới ,3.0,2.0,86.0,chung cư thường,nguyên bản,9.0,21.0052252,105.736722
 môi giới ,3.0,2.0,105.0,chung cư thường,full cao cấp,15.5,10.8211459,106.6394183
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.0,20.9875082,105.81294059999999
 môi giới ,1.0,1.0,42.0,chung cư mini,full,6.0,21.0017507,105.79977009999999
 môi giới ,2.0,2.0,60.0,chung cư thường,full,11.0,21.031007000000002,105.75989750000001
 cá nhân ,2.0,1.0,60.0,chung cư tập thể,full,6.0,20.9990138,105.80278249999999
 môi giới ,1.0,1.0,20.0,chung cư mini,full,2.1,20.968677399999997,105.78677959999999
 môi giới ,1.0,1.0,34.0,chung cư thường,cơ bản,8.0,21.0718193,105.8054102
 môi giới ,2.0,2.0,110.0,chung cư thường,full,13.0,21.003035399999998,105.8054447
 cá nhân ,1.0,1.0,25.0,chung cư mini,full,3.0,20.976602300000003,105.7802778
 cá nhân ,1.0,1.0,28.0,chung cư thường,full,3.5,21.0309081,105.7739834
 cá nhân ,1.0,1.0,25.0,chung cư mini,full,3.4,20.9682343,105.79396329999999
 môi giới ,2.0,2.0,90.0,chung cư thường,full,15.0,21.0042501,105.8695696
 môi giới ,1.0,1.0,30.0,chung cư mini,full,4.2,21.0272924,105.77408419999999
 môi giới ,3.0,2.0,120.0,chung cư thường,full,13.0,21.0141788,105.7775527
 môi giới ,3.0,3.0,145.0,chung cư thường,full,18.0,20.999531,105.8074389
 môi giới ,2.0,2.0,80.0,chung cư thường,full,12.0,20.9948414,105.8060662
 môi giới ,2.0,2.0,75.0,chung cư thường,full,8.5,20.9726736,105.8781402
 cá nhân ,1.0,1.0,50.0,chung cư thường,full,4.5,21.0191396,105.77515179999999
 môi giới ,2.0,1.0,45.0,chung cư tập thể,full,3.3,20.9808202,105.84779920000001
 cá nhân ,1.0,1.0,25.0,chung cư mini,full,2.5,20.9848364,105.8598553
 cá nhân ,2.0,1.0,55.0,chung cư thường,unk,7.0,21.0164183,105.94484409999998
 môi giới ,2.0,2.0,71.0,chung cư thường,full cao cấp,10.0,21.028257,105.790815
 môi giới ,1.0,1.0,56.0,chung cư thường,full,7.0,21.0362115,105.78697720000001
 cá nhân ,1.0,1.0,30.0,chung cư thường,unk,2.5,20.983611399999997,105.84224009999998
 cá nhân ,1.0,1.0,50.0,chung cư thường,unk,5.0,21.0306915,105.7592122
 môi giới ,2.0,2.0,60.0,chung cư mini,full,7.5,21.032959100000003,105.8313638
 môi giới ,2.0,2.0,80.0,chung cư thường,full,8.0,20.9624229,105.7640866
 cá nhân ,2.0,2.0,100.0,chung cư thường,full,15.0,21.015259399999998,105.8002595
 môi giới ,3.0,2.0,110.0,chung cư thường,full,11.0,21.030565600000003,105.77600670000001
 cá nhân ,2.0,2.0,68.0,chung cư thường,unk,8.0,21.0247103,105.8054051
 môi giới ,2.0,2.0,80.0,chung cư thường,full,15.0,21.028719,105.78360359999998
 cá nhân ,2.0,1.0,60.0,chung cư thường,full,13.0,21.0043594,105.7944744
 môi giới ,1.0,1.0,45.0,chung cư thường,full,5.0,20.9599379,105.83375459999999
 cá nhân ,1.0,1.0,30.0,chung cư mini,full,3.5,21.0055267,105.7791327
 cá nhân ,3.0,2.0,80.0,chung cư thường,full,15.0,21.0004684,105.7623624
 môi giới ,1.0,,30.0,chung cư thường,full,3.2,21.045204100000003,105.75164769999999
 cá nhân ,1.0,1.0,25.0,chung cư thường,unk,4.7,21.022477,105.84904240000002
 môi giới ,2.0,1.0,55.0,chung cư thường,full cao cấp,7.0,21.0367702,105.8011445
 cá nhân ,3.0,2.0,70.0,chung cư thường,unk,8.0,21.086135600000002,105.78568190000001
 môi giới ,3.0,3.0,76.0,chung cư thường,full,10.0,21.028257,105.790815
 cá nhân ,2.0,2.0,65.0,chung cư thường,unk,10.0,20.9791557,105.7855763
 môi giới ,2.0,1.0,80.0,chung cư thường,full cao cấp,11.0,21.0625497,105.80790900000001
 môi giới ,2.0,2.0,100.0,chung cư thường,full,13.0,21.0342555,105.78200670000001
 cá nhân ,3.0,1.0,90.0,chung cư tập thể,unk,6.0,21.000629699999998,105.85383529999999
 môi giới ,2.0,2.0,68.0,chung cư thường,cơ bản,7.0,21.031007000000002,105.75989750000001
 môi giới ,2.0,2.0,76.0,chung cư thường,full,7.5,20.957895800000003,105.84306540000001
 môi giới ,1.0,1.0,38.0,chung cư cao cấp,full,5.6,21.0516799,105.8102646
 môi giới ,2.0,1.0,50.0,chung cư thường,full,5.0,20.9438041,105.75673799999998
 cá nhân ,2.0,1.0,70.0,chung cư tập thể,full,6.0,20.9799834,105.7906288
 môi giới ,1.0,1.0,30.0,chung cư thường,unk,3.2,20.9920892,105.7996213
